CODIGO_BECA;AGNO_FALLO;TIPO_INSTRUMENTO;PALABRAS_CLAVE
22201021;2020;MAGISTER;"GEOGRAFIA  ; GEOGRAFIA DE LOS RECURSOS NATURALES ; HIDROLOGIA  ; HIDROGRAFIA ; CIENCIAS AMBIENTALES ; CONFECCION DE MAPAS DE RIESGOS Y PELIGROS"
22201026;2020;MAGISTER;"CIENCIAS CLINICAS ; OTRAS"
22201232;2020;MAGISTER;"ANTROPOLOGIA SOCIAL ; FILIACION, FAMILIA Y PARENTESCO ; SOCIOLOGIA POLITICA ; MINORIAS ; CAMBIO Y DESARROLLO SOCIAL ; SEGURIDAD SOCIAL"
22201323;2020;MAGISTER;"ORGANIZACION Y DIRECCION DE EMPRESAS  ; ORGANIZACION DE RECURSOS HUMANOS ; ORGANIZACION Y DIRECCION DE EMPRESAS  ; INVESTIGACION OPERATIVA ; ORGANIZACION Y DIRECCION DE EMPRESAS  ; NIVELES OPTIMOS DE PRODUCCION"
22201340;2020;MAGISTER;"CIENCIAS CLINICAS ; OTRAS ; NIVELES EDUCACIONALES ; EDUCACION SUPERIOR"
22201497;2020;MAGISTER;"TEORIA, ANALISIS Y CRITICA LITERARIAS ; ANALISIS LITERARIO"
22201581;2020;MAGISTER;"ORGANIZACION Y DIRECCION DE EMPRESAS  ; ORGANIZACION DE RECURSOS HUMANOS ; ORGANIZACION Y DIRECCION DE EMPRESAS  ; INVESTIGACION OPERATIVA ; ORGANIZACION Y DIRECCION DE EMPRESAS  ; NIVELES OPTIMOS DE PRODUCCION"
22201661;2020;MAGISTER;"ORGANIZACION Y DIRECCION DE EMPRESAS  ; ORGANIZACION DE RECURSOS HUMANOS ; ORGANIZACION Y DIRECCION DE EMPRESAS  ; INVESTIGACION OPERATIVA ; ORGANIZACION Y DIRECCION DE EMPRESAS  ; NIVELES OPTIMOS DE PRODUCCION"
22201664;2020;MAGISTER;ETICA CLASICA
22201781;2020;MAGISTER;"DERECHO INTERNACIONAL ; DERECHOS HUMANOS ; PSICOLOGIA SOCIAL / COMUNITARIA / ECONOMICA ; FENOMENOS DE GRUPOS MINORITARIOS ; PSICOLOGIA Y POLITICAS PUBLICAS ; EVALUACION DE PROYECTOS"
22201829;2020;MAGISTER;"CIENCIAS CLINICAS ; OTRAS ; CIENCIAS DE LA NUTRICION  ; OBESIDAD"
22201901;2020;MAGISTER;"LINGUISTICA APLICADA ;  ALFABETIZACION Y LECTURA"
22201986;2020;MAGISTER;"PLANIFICACION TERRITORIAL ; OTRAS ESPECIALIDADES GEOGRAFICAS ; GEOGRAFIA REGIONAL ; ORDENAMIENTO TERROTORIAL"
22202111;2020;MAGISTER;"PSICOLOGIA CLINICA, PSICOPATOLOGIA, SALUD MENTAL Y PSICOTERAPIA ; PROCESOS PSICOTERAPEUTICOS"
22210200;2021;MAGISTER;"LINGÜISTICA SINCRONICA ; PSICOLINGÜISTICA  ; LINGÜISTICA SINCRONICA ; SOCIOLINGÜISTICA "
22210616;2021;MAGISTER;"INGENIERIA Y TECNOLOGIA ELECTRICAS ; TRANSMISION Y DISTRIBUCION"
22210797;2021;MAGISTER;"INGENIERIA DE SOFTWARE / SOFTWARE ; INGENIERIA DE SOFTWARE ; TECNOLOGIA DE LA INFORMACION Y SISTEMAS ; TECNOLOGIAS DE LA INFORMACION Y SISTEMAS DE APLICACIONES"
22211164;2021;MAGISTER;"TECNOLOGIA DE LA CONSTRUCCION  ; INGENIERIA CIVIL ; TECNOLOGIA DE LA CONSTRUCCION  ; INGENIERIA DE ESTRUCTURAS"
22211303;2021;MAGISTER;"PROBLEMAS SOCIALES ; BIENESTAR SOCIAL ; PROBLEMAS SOCIALES ; NIVEL DE VIDA"
22211732;2021;MAGISTER;"TEORIA Y METODOS EDUCATIVOS ; TEORIAS EDUCATIVAS  ; TEORIA Y METODOS EDUCATIVOS ; METODOS PEDAGOGICOS  ; TEORIA Y METODOS EDUCATIVOS ; METODOLOGIA DE INVESTIGACION PEDAGOGICA"
22211960;2021;MAGISTER;PSICOLOGIA CLINICA, PSICOPATOLOGIA, SALUD MENTAL Y PSICOTERAPIA
22211989;2021;MAGISTER;"PSICOLOGIA INDUSTRIAL, DEL TRABAJO Y DE LAS ORGANIZACIONES ; PLANIFICACION Y EVALUACION DE PUESTOS DE TRABAJO ; PSICOLOGIA INDUSTRIAL, DEL TRABAJO Y DE LAS ORGANIZACIONES ; COMPORTAMIENTO EN LA ORGANIZACION ; PSICOLOGIA INDUSTRIAL, DEL TRABAJO Y DE LAS ORGANIZACIONES ; EVALUACION DEL RENDIMIENTO"
22211994;2021;MAGISTER;"OTRAS ESPECIALIDADES GEOGRAFICAS ; CIENCIAS AMBIENTALES ; VALORIZACION DE RECURSOS NATURALES ; CIENCIAS AMBIENTALES ; DEFORESTACION"
22212018;2021;MAGISTER;"MATEMATICA ; MECANICA DE FLUIDOS ; MATEMATICA ; APLICACIONES DE LAS MATEMATICAS A LA BIOLOGIA"
22220168;2022;MAGISTER;"BIOFISICA ; FISICA MEDICA ; RADIOBIOLOGIA  ; CIENCIAS CLINICAS ; RADIOLOGIA"
22220169;2022;MAGISTER;"FORMACION DOCENTE ; DESARROLLO PROFESIONAL DOCENTE"
22220288;2022;MAGISTER;"CIENCIAS CLINICAS ; PEDIATRIA ; MEDICINA INTERNA ; NEUROLOGIA"
22220304;2022;MAGISTER;"PATOLOGIA ; NEUROPATOLOGIA ; CIRUGIA  ; CIRUGIA EXPERIMENTAL ; CIRUGIA  ; NEUROCIRUGIA"
22220511;2022;MAGISTER;"FISIOLOGIA HUMANA  ; FISIOLOGIA DEL EJERCICIO ; FISIOLOGIA HUMANA  ; FISIOLOGIA DEL MOVIMIENTO"
22220522;2022;MAGISTER;"EPIDEMOLOGIA ; EPIDEMOLOGIA ; SALUD PUBLICA ; PREVENCION VIH ; DEMOGRAFIA GENERAL ; METODOLOGIA DE INVESTIGACION"
22220562;2022;MAGISTER;"TEORIA Y METODOS EDUCATIVOS ; EVALUACION DE ALUMNOS ; DIDACTICAS DE DISCIPLINAS ; DIDACTICA DE LA EDUCACION FISICA"
22220584;2022;MAGISTER;"QUIMICA FARMACEUTICA ; DISEÑOSINTESIS Y ESTUDIO NUEVOS FARMACOS ; TECNOLOGIA BIOQUIMICA  ; INGENIERIA BIOQUIMICA"
22220753;2022;MAGISTER;"PSICOLOGIA SOCIAL / COMUNITARIA / ECONOMICA ; ACTITUDES, PREJUICIOS Y ESTEREOTIPOS ; PSICOLOGIA SOCIAL / COMUNITARIA / ECONOMICA ; FENOMENOS DE GRUPOS MINORITARIOS ; PSICOLOGIA SOCIAL / COMUNITARIA / ECONOMICA ; ENFOQUE DE GENERO"
22220928;2022;MAGISTER;"CIENCIAS CLINICAS ; GERIATRIA  ; CIENCIAS CLINICAS ; OTRAS ; EPIDEMOLOGIA ; EPIDEMOLOGIA"
22221186;2022;MAGISTER;"INGENIERIA DE SOFTWARE / SOFTWARE ; INGENIERIA DE SOFTWARE ; TECNOLOGIA DE LA INFORMACION Y SISTEMAS ; MODELOS Y PRINCIPIOS"
73160293;2015;MAGISTER;"LINGUISTICA APLICADA ; LENGUAS EXTRANJERAS ; LINGUISTICA APLICADA ; PEDAGOGIA EN LENGUAS ; FORMACION DOCENTE ; DESARROLLO PROFESIONAL DOCENTE"
73160531;2015;MAGISTER;"DERECHO CONSTITUCIONAL ; DERECHOS FUNDAMENTALES ; DERECHO INTERNACIONAL ; DERECHOS HUMANOS"
73160540;2015;MAGISTER;"CIENCIAS DE LA COMUNICACION ; COMUNICACION Y DESARROLLO"
73161053;2015;MAGISTER;"TEORIA, ANALISIS Y CRITICA DE LAS BELLAS ARTES ; CINEMATOGRAFIA  ; DISEÑO INDUSTRIAL ; DISEÑO GRAFICO ; DISEÑO INDUSTRIAL ; AUDIOVISUAL"
73161662;2015;MAGISTER;"BIOLOGIA CELULAR ; REGENERACION TISULAR ; BIOLOGIA HUMANA  ; ORGANOS SENSORIALES ; INGENIERIA INDUSTRIAL ; RESEARCH AND DEVELOPMENT MANAGMENT"
73161859;2015;MAGISTER;"LINGÜISTICA APLICADA ; ENSEÑANZA DE LENGUAS ; LINGUISTICA APLICADA ; ANALISIS DEL DISCURSO ; TEORIA Y METODOS EDUCATIVOS ; METODOLOGIA DE INVESTIGACION PEDAGOGICA"
73161875;2015;MAGISTER;"PRODUCCION ANIMAL ; BOVINOS"
73170153;2016;MAGISTER;"FISIOLOGIA HUMANA  ; NEUROFISIOLOGIA ; FISIOLOGIA HUMANA  ; FISIOLOGIA DEL SISTEMA NERVIOSO CENTRAL ; NEUROCIENCIAS ; NEUROFISIOLOGIA"
73170219;2016;MAGISTER;"TEORIA Y METODOS EDUCATIVOS ; METODOLOGIA DE INVESTIGACION PEDAGOGICA ; ORGANIZACION Y PLANIFICACION DE LA EDUCACION ; ANALISIS, REALIZACION DE MODELOS Y PLANIFICACION ESTADISTICA "
73170290;2016;MAGISTER;"TEORIA Y METODOS EDUCATIVOS ; OTRAS (ESPECIFICAR) ; PSICOLOGIA EDUCACIONAL Y ESCOLAR ; PSICOPEDAGOGIA  ; PROBLEMAS DE APRENDIZAJE"
73170764;2016;MAGISTER;"MICROBIOLOGIA  ; HONGOS  ; MICROBIOLOGIA  ; METABOLISMO MICROBIANO ; BIOLOGIA MOLECULAR  ; BIOLOGIA MOLECULAR DE MICROORGANISMOS"
73170849;2016;MAGISTER;"TECNOLOGIA DE LA INFORMACION Y SISTEMAS ; MODELOS Y PRINCIPIOS ; TECNOLOGIA DE LA INFORMACION Y SISTEMAS ; ALMACENAMIENTO Y RECUPERACION ; TECNOLOGIA DE LA INFORMACION Y SISTEMAS ; INTERFACES DE INFORMACION Y REPRESENTACION (HCI)"
73171072;2016;MAGISTER;"CIENCIAS AMBIENTALES ; POLITICA AMBIENTAL ; CIENCIAS AMBIENTALES ; VALORIZACION DE RECURSOS NATURALES ; CIENCIAS AMBIENTALES ; CIENCIAS MULTIDISCIPLINARIAS E INTERDISCIPLINARIAS"
73171563;2016;MAGISTER;"CIENCIAS POLITICAS ; ESTADO Y ADMINISTRACION PUBLICA ; INSTITUCIONES SUBNACIONALES ; POLITICA COMPARADA ; INSTITUCIONES POLITICAS"
73171579;2016;MAGISTER;"FISICA TEORICA ; NANOBIOLOGIA ; ELECTRONICA  ; CIRCUITOS INTEGRADOS "
73180302;2017;MAGISTER;"INVESTIGACION OPERATIVA ; OPTIMIZACION ; INVESTIGACION OPERATIVA ; LOGISTICA ; INGENIERIA INDUSTRIAL ; OPERACION RESEARCH"
73180364;2017;MAGISTER;"POLITICA COMPARADA ; SISTEMAS POLITICOS ; ELECCIONES Y COMPORTAMIENTOS POLITICOS ; PARTIDOS POLITICOS ; ELECCIONES Y COMPORTAMIENTOS POLITICOS ; SISTEMAS ELECTORALES"
73180476;2017;MAGISTER;"ANTROPOLOGIA  AREAS Y TEMATICAS ; MIGRACION ; ANTROPOLOGIA  AREAS Y TEMATICAS ; COMUNIDAD Y TERRITORIO ; ANTROPOLOGIA  AREAS Y TEMATICAS ; IDENTIDAD Y CARACTERES NACIONALES"
73180862;2017;MAGISTER;"INGENIERIA INDUSTRIAL ; COMERCIALIZATION ; INGENIERIA INDUSTRIAL ; INNOVATION MANAGMENT ; INGENIERIA INDUSTRIAL ; RESEARCH AND DEVELOPMENT MANAGMENT"
73180991;2017;MAGISTER;"LINGUISTICA APLICADA ; DIDACTICA DEL INGLES ; LINGUISTICA APLICADA ; LENGUAS EXTRANJERAS"
73181049;2017;MAGISTER;"TEORIA Y METODOS EDUCATIVOS ; TEORIAS EDUCATIVAS  ; ORGANIZACION Y PLANIFICACION DE LA EDUCACION ; DESARROLLO DE ASIGNATURAS "
73181288;2017;MAGISTER;"TEORIA Y METODOS EDUCATIVOS ; EDUCACION MORAL"
73191084;2018;MAGISTER;"TEORIA ECONOMICA ; TEORIA MACROECONOMICA ; TEORIA ECONOMICA ; TEORIA MICROECONOMICA ; TEORIA ECONOMICA ; DESARROLLO ECONOMICO"
73191432;2018;MAGISTER;"CIENCIAS CLINICAS ; OTRAS"
73191448;2018;MAGISTER;"FISIOLOGIA HUMANA  ; FISIOLOGIA DEL EJERCICIO ; FISIOLOGIA HUMANA  ; FISIOLOGIA DEL MOVIMIENTO ; FISIOLOGIA HUMANA  ; FISIOLOGIA DEL MOVIMIENTO"
73200106;2019;MAGISTER;"LINGUISTICA APLICADA ; LENGUAS EXTRANJERAS ; LINGUISTICA APLICADA ; PEDAGOGIA EN LENGUAS"
73200493;2019;MAGISTER;"NEUROCIENCIAS ; NEUROFISIOLOGIA ; NEUROCIENCIAS ; NEUROQUIMICA ; PATOLOGIA ; NEURODEGENERACION"
73200819;2019;MAGISTER;"PLANIFICACION TERRITORIAL ; ETNOGRAFIA Y ETNOLOGIA ; HABITAT ; GEOGRAFIA HUMANA  ; GEOGRAFIA CULTURAL_GENERO"
22150432;2015;MAGISTER;"AGRICULTURA, SILVICULTURA, PESCA ; RELACIONES INTERETNICAS ; CONFLICTO SOCIAL Y ADAPTACION ; SOCIOLOGIA RURAL"
22152239;2015;MAGISTER;"POLITICA SOCIAL ; INSTITUCIONES REGIONALES ; PSICOLOGIA COMUNITARIA"
22160096;2016;MAGISTER;"SOCIOLOGIA RURAL ; HISTORIA GENERAL ; HISTORIA LOCAL"
22160346;2016;MAGISTER;"FORMACION DOCENTE ; IDENTIDAD DOCENTE"
22160670;2016;MAGISTER;"VIROLOGIA  ; VIROLOGIA ANIMAL"
22161176;2016;MAGISTER;"MATEMATICA ; TEORIA DE LA PROBABILIDAD Y PROCESOS ESTOCASTICO ; MATEMATICA ; ESTADISTICA"
22161845;2016;MAGISTER;"OTRAS ESPECIALIDADES GEOGRAFICAS ; GEOGRAFIA  ; GEOGRAFIA DE LOS RECURSOS NATURALES ; GEOGRAFIA  ; GEOGRAFIA FISICA"
22170239;2017;MAGISTER;"DERECHO AMBIENTAL ; POLITICAS PUBLICAS ; POLITICA DEL MEDIO AMBIENTE"
22170486;2017;MAGISTER;"TEORIA Y METODOS EDUCATIVOS ; METODOLOGIA DE INVESTIGACION PEDAGOGICA ; ORGANIZACION Y PLANIFICACION DE LA EDUCACION ; FORMACION PROFESIONAL ; FORMACION DOCENTE ; FORMACION INICIAL DOCENTE"
22170587;2017;MAGISTER;"ANTROPOLOGIA  AREAS Y TEMATICAS ; COMUNIDAD Y TERRITORIO ; ANTROPOLOGIA  AREAS Y TEMATICAS ; ECONOMICA ; ANTROPOLOGIA  AREAS Y TEMATICAS ; GENERO"
22171352;2017;MAGISTER;"POLITICAS PUBLICAS ; POLITICA SOCIAL ; GRUPOS SOCIALES ; POSICION SOCIAL DE LA MUJER ; GRUPOS SOCIALES ; GENERO"
22172156;2017;MAGISTER;"FORMACION DOCENTE ; FORMACION INICIAL DOCENTE"
22172276;2017;MAGISTER;"MATEMATICA ; MATEMATICA GENERAL ; MATEMATICA ; SISTEMAS ALGEBRAICOS GENERALES ; MATEMATICA ; ANALISIS FUNCIONAL"
22181432;2018;MAGISTER;"PREPARACION Y EMPLEO DE PROFESORES ; CARRERAS Y CATEGORIA DEL PROFESORADO ; FORMACION DOCENTE ; DESARROLLO PROFESIONAL DOCENTE"
22190718;2019;MAGISTER;"GENERAL ; ESTUDIOS LATINOAMERICANOS ; GENERAL ; FILOSOFIA DEL DERECHO ; FILOSOFIA SOCIAL ; FILOSOFIA POLITICA "
22190879;2019;MAGISTER;"FISIOLOGIA HUMANA  ; FISIOLOGIA DEL EJERCICIO ; FISIOLOGIA HUMANA  ; FISIOLOGIA DEL MUSCULO"
22191479;2019;MAGISTER;"LINGÜISTICA APLICADA ; ENSEÑANZA DE LENGUAS"
22191609;2019;MAGISTER;"HIDROLOGIA  ; HIDROBIOLOGIA ; HIDROLOGIA  ; HIDROGRAFIA ; HIDROLOGIA  ; LIMNOLOGIA"
22200623;2020;MAGISTER;"FORMACION DOCENTE ; FORMACION INICIAL DOCENTE ; GRUPOS SOCIALES ; GENERO"
22201553;2020;MAGISTER;FISICA TEORICA
22210061;2021;MAGISTER;"BIOLOGIA ANIMAL (ZOOLOGIA)  ; ECOLOGIA ANIMAL ; BIOLOGIA ANIMAL (ZOOLOGIA)  ; INVERTEBRADOS ; FAUNA SILVESTRE  ; INFLUENCIA DEL HABITAT"
22210620;2021;MAGISTER;"TECNOLOGIA E INGENIERIA MECANICAS ; TECNOLOGIA INDUSTRIAL  ; INGENIERIA DE PROCESOS ; PROCESOS TECNOLOGICOS ; TRANSFERENCIA DE CALOR "
22210673;2021;MAGISTER;"HISTORIA POR ESPECIALIDADES ; HISTORIA Y MEDICINA"
22210730;2021;MAGISTER;"SISTEMAS COMPLEJOS ; MATEMATICA ; INFORMACION Y COMUNICACION , CIRCUITOS ; TECNOLOGIA DE LA INFORMACION Y SISTEMAS ; TECNOLOGIAS DE LA INFORMACION Y SISTEMAS DE APLICACIONES"
22211444;2021;MAGISTER;"AGRONOMIA  ;  ; PRODUCCION ANIMAL ; PRODUCTOS ; FAUNA SILVESTRE  ; ORDENACION Y CONSERVACION DE LA FAUNA SILVESTRE"
22220434;2022;MAGISTER;"DIDACTICAS DE DISCIPLINAS ; DIDACTICA DE LA MATEMATICA"
22220704;2022;MAGISTER;"GEOGRAFIA HISTORICA ; BIOGRAFIAS ; ETNOGRAFIA Y ETNOLOGIA ; HABITAT"
73160349;2015;MAGISTER;"ECONOMIA SECTORIAL ; ECONOMIA LABORAL"
73160361;2015;MAGISTER;"DERECHO ECONOMICO ; DERECHO ECONOMICO ; DERECHO ECONOMICO ; LIBRE COMPETENCIA ; DERECHO PROCESAL CIVIL ; DERECHO PROCESAL CIVIL"
73161082;2015;MAGISTER;"NIVELES EDUCACIONALES ; EDUCACION PARVULARIA"
73161188;2015;MAGISTER;"PRODUCCION ANIMAL ; BOVINOS ; PRODUCCION ANIMAL ; PRODUCTOS ; CIENCIAS VETERINARIAS  ; NUTRICION Y ALIMENTACION ANIMAL "
73161631;2015;MAGISTER;"OCEANOGRAFIA ; OCEANOGRAFIA  RECURSOS RENOVABLES ; OCEANOGRAFIA ; OCEANOGRAFIA ACUICULTURA MARINA ; CIENCIAS AMBIENTALES ; EVALUACION DE IMPACTO AMBIENTAL EIA"
73170083;2016;MAGISTER;"TEORIA, ANALISIS Y CRITICA LITERARIAS ; ANALISIS LITERARIO"
73170193;2016;MAGISTER;"ANTROPOLOGIA (FISICA)  ; OSTEOLOGIA ; ARQUEOLOGIA ; ESTUDIOS OSTEOLOGICOS ; ARQUEOLOGIA ; ANTROPOLOGIA FISICA "
73170983;2016;MAGISTER;"LINGUISTICA APLICADA ; DIDACTICA DEL INGLES ; LINGUISTICA APLICADA ; ADQUISICION DE SEGUNDAS Y TERCERAS LENGUAS"
73180094;2017;MAGISTER;"NIVELES EDUCACIONALES ; EDUCACION BASICA"
73180145;2017;MAGISTER;"DERECHO PENAL ; DERECHO PROCESAL CIVIL ; DERECHO PRCESAL PENAL ; OTRAS ESPECIALIDADES JURIDICAS ; OTRAS"
73180508;2017;MAGISTER;"ORGANIZACION Y DIRECCION DE EMPRESAS  ; ORGANIZACION DE RECURSOS HUMANOS"
73180605;2017;MAGISTER;"PRODUCCION ANIMAL ; BOVINOS"
73180865;2017;MAGISTER;"ECONOMIA SECTORIAL ; SERVICIOS COMUNITARIOS, SOCIALES E INDIVIDUALES ; ECONOMIA SECTORIAL ; OTRAS ESPECIALIDADES ECONOMICAS"
73181168;2017;MAGISTER;"BIOLOGIA HUMANA  ; GENETICA HUMANA ; BIOLOGIA MOLECULAR  ; GENOMICA ; BIOLOGIA MOLECULAR  ; BIOMARCADORES"
73181303;2017;MAGISTER;"LINGUISTICA APLICADA ; ADQUISICION DE SEGUNDAS Y TERCERAS LENGUAS ; DIDACTICAS DE DISCIPLINAS ; DIDACTICA DE LA LENGUA CASTELLANA"
73181329;2017;MAGISTER;"CIENCIA FORESTAL  ; CONSERVACION ; CIENCIA FORESTAL  ; ORDENACION DE MONTES ; CIENCIA FORESTAL  ; SILVICULTURA"
73190049;2018;MAGISTER;"HIDROLOGIA  ; EROSION (AGUA) ; CIENCIAS AMBIENTALES ; CIENCIAS MULTIDISCIPLINARIAS E INTERDISCIPLINARIAS ; CIENCIA FORESTAL  ; ORDENACION DE CUENCAS FLUVIALES"
73190164;2018;MAGISTER;"LINGÜISTICA APLICADA ; LINGÜISTICA INFORMATIZADA "
73190183;2018;MAGISTER;"TEORIA Y METODOS EDUCATIVOS ; METODOS PEDAGOGICOS  ; TEORIA Y METODOS EDUCATIVOS ; METODOLOGIA DE INVESTIGACION PEDAGOGICA ; NIVELES EDUCACIONALES ; EDUCACION MEDIA"
73190782;2018;MAGISTER;"TECNOLOGIA ENERGETICA  ; FUENTES NO CONVENCIONALES DE ENERGIA "
73191238;2018;MAGISTER;"TEORIA, ANALISIS Y CRITICA LITERARIAS ; ANALISIS LITERARIO ; SOCIOLOGIA CULTURAL ; RELACIONES CULTURALES ; SOCIOLOGIA CULTURAL ; SOCIOLOGIA DE LA LITERATURA"
73191329;2018;MAGISTER;"MEDICINA PREVENTIVA ; CIENCIAS VETERINARIAS  ; ENFERMEDADES INFECCIONSAS BACTERIANAS ; EPIDEMOLOGIA ; EPIDEMOLOGIA"
73200684;2019;MAGISTER;"DERECHO PENAL ; PROBLEMAS SOCIALES ; CRIMEN ; PROBLEMAS SOCIALES ; DELINCUENCIA"
73200908;2019;MAGISTER;"PROBLEMAS SOCIALES ; MINUSVALIDOS ; PROBLEMAS SOCIALES ; CALIDAD DE VIDA"
22152197;2015;MAGISTER;"CRITICA DE TEXTOS ; ANALISIS LITERARIO ; SOCIOLOGIA DE LA LITERATURA"
22191576;2019;MAGISTER;"SALUD PUBLICA ; PREVENCION VIH"
22191587;2019;MAGISTER;"SOCIOLOGIA RURAL ; ANTROPOLOGIA  AREAS Y TEMATICAS ; COMUNIDAD Y TERRITORIO ; GEOGRAFIA HUMANA  ; GEOGRAFIA SOCIAL_IDENTIDADES Y TERRITORIO"
22191589;2019;MAGISTER;PLANIFICACION TERRITORIAL
22200247;2020;MAGISTER;"BIOLOGIA ANIMAL (ZOOLOGIA)  ; ECOLOGIA ANIMAL ; PECES  ; TECNICAS PESQUERAS"
22201389;2020;MAGISTER;"TEORIA, ANALISIS Y CRITICA LITERARIAS ; ANALISIS LITERARIO"
73160564;2015;MAGISTER;"INGENIERIA INDUSTRIAL ; INNOVATION MANAGMENT"
73170552;2016;MAGISTER;"TECNOLOGIA DE LA CONSTRUCCION  ; INGENIERIA CIVIL ; TECNOLOGIA DE LA CONSTRUCCION  ; CIMIENTOS ; TECNOLOGIA DE LA CONSTRUCCION  ; MECANICA DEL SUELO (CONSTRUCCION)"
73191034;2018;MAGISTER;"INGENIERIA Y TECNOLOGIA DEL MEDIO AMBIENTE ; ELIMINACION DE RESIDUOS ; INGENIERIA Y TECNOLOGIA DEL MEDIO AMBIENTE ; INGENIERIA SANITARIA  ; INGENIERIA Y TECNOLOGIA DEL MEDIO AMBIENTE ; TECNOLOGIA DE AGUAS RESIDUALES "
22170697;2017;MAGISTER;"CIENCIAS AMBIENTALES ; GESTION DE ESPACIOS NATURALES PROTEGIDOS ; CIENCIAS AMBIENTALES ; EDUCACION AMBIENTAL ; CIENCIAS AMBIENTALES ; VALORIZACION DE RECURSOS NATURALES"
22170947;2017;MAGISTER;"CIENCIAS AMBIENTALES ; VALORIZACION DE RECURSOS NATURALES"
22171599;2017;MAGISTER;"TEORIA, ANALISIS Y CRITICA LITERARIAS ; ANALISIS LITERARIO"
22172045;2017;MAGISTER;"PSICOLOGIA JURIDICA Y FORENSE ; PSICOLOGIA FORENSE "
22181225;2018;MAGISTER;"CIENCIAS DE LA NUTRICION  ; NUTRIENTES"
22200501;2020;MAGISTER;"PSICOLOGIA CLINICA, PSICOPATOLOGIA, SALUD MENTAL Y PSICOTERAPIA ; PSICOLOGIA EVOLUTIVA / DEL DESARROLLO ; PSICOLOGIA DE LA INFANCIA Y LA ADOLESCENCIA"
22210831;2021;MAGISTER;"CIENCIA FORESTAL  ; CONSERVACION ; CIENCIA FORESTAL  ; PROTECCION"
22211564;2021;MAGISTER;"TEORIA Y METODOS EDUCATIVOS ; TEORIAS EDUCATIVAS  ; DIDACTICAS DE DISCIPLINAS ; DIDACTICA UNIVERSITARIA ; PSICOLOGIA EDUCACIONAL Y ESCOLAR ; PSICOPEDAGOGIA  ; METODOS EDUCATIVOS"
22220927;2022;MAGISTER;"BIOLOGIA ANIMAL (ZOOLOGIA)  ; ECOLOGIA ANIMAL ; BIOLOGIA ANIMAL (ZOOLOGIA)  ; ORNITOLOGIA ; FAUNA SILVESTRE  ; ORDENACION Y CONSERVACION DE LA FAUNA SILVESTRE"
22221238;2022;MAGISTER;"BIOLOGIA VEGETAL (BOTANICA)  ; BIOLOGIA MARINA  ; OCEANOGRAFIA ; BOTANICA MARINA "
73160043;2015;MAGISTER;"TEORIA LINGÜISTICA ; LINGÜISTICA SINCRONICA ; PSICOLINGÜISTICA  ; PSICOLOGIA E/N/PF/PB/PBB ; PROCESOS MENTALES"
73180062;2017;MAGISTER;"MEDICINA PREVENTIVA ; CIENCIAS CLINICAS ; OTRAS ; EPIDEMOLOGIA ; EPIDEMOLOGIA"
73180585;2017;MAGISTER;"INGENIERIA Y TECNOLOGIA QUIMICAS  ; PROCESOS QUIMICOS ; TECNOLOGIA DEL CARBON Y DEL PETROLEO  ; PETROLEO CRUDO"
73190474;2018;MAGISTER;"TECNOLOGIA DE LA CONSTRUCCION  ; INGENIERIA CIVIL ; TECNOLOGIA DE LA CONSTRUCCION  ; MECANICA DEL SUELO (CONSTRUCCION)"
73191061;2018;MAGISTER;"FAUNA SILVESTRE  ; INFLUENCIA DEL HABITAT ; FAUNA SILVESTRE  ; DINAMICA DE LAS POBLACIONES ; FAUNA SILVESTRE  ; ORDENACION Y CONSERVACION DE LA FAUNA SILVESTRE"
73200664;2019;MAGISTER;"CIENCIAS AMBIENTALES ; CIENCIAS MULTIDISCIPLINARIAS E INTERDISCIPLINARIAS ; FAUNA SILVESTRE  ; ORDENACION Y CONSERVACION DE LA FAUNA SILVESTRE"
73201070;2019;MAGISTER;"ANTROPOLOGIA  AREAS Y TEMATICAS ; MIGRACION ; ANTROPOLOGIA  AREAS Y TEMATICAS ; URBANA ; GEOGRAFIA REGIONAL ; GEOGRAFIA URBANA_BARRIOS_CIUDAD"
22150082;2015;MAGISTER;"COMPORTAMIENTO ANIMAL ; COMUNICACION ANIMAL ; ECOLOGIA ANIMAL ; ORNITOLOGIA ; INFLUENCIA DEL HABITAT ; COMPORTAMIENTO ANIMAL ; COMUNICACION ANIMAL ; ECOLOGIA ANIMAL ; ORNITOLOGIA"
22150102;2015;MAGISTER;"GEOGRAFIA CULTURAL ; GEOGRAFIA SOCIAL"
22150138;2015;MAGISTER;"PEDAGOGIA EXPERIMENTAL ; EVALUACION DE ALUMNOS ; METODOS PEDAGOGICOS ; PREPARACION DE PROFESORES"
22150186;2015;MAGISTER;"CINEMATOGRAFIA ; MUSICA, MUSICOLOGIA ; TEATRO"
22150208;2015;MAGISTER;"METODOS EDUCATIVOS ; DISCRIMINACION"
22150218;2015;MAGISTER;"HISTORIA DE LA ARQUITECTURA ; DISEÑO ARQUITECTONICO ; URBANISMO"
22150219;2015;MAGISTER;"METODOS PEDAGOGICOS ; ANALISIS LITERARIO ; CINEMATOGRAFIA ; TEATRO"
22150225;2015;MAGISTER;"MONOGRAFIAS HISTORICAS ; HISTORIA CONTEMPORANEA ; HISTORIA DE LA EDUCACION"
22150238;2015;MAGISTER;"COMPORTAMIENTO POLITICO ; PERCEPCIONES Y MOVIMIENTOS SOCIALES ; RELACIONES CULTURALES"
